id_partido,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,temporada
8453,2022-10-18,Ath Madrid,Vallecano,1,1,D,1,0,H,12.0,14.0,4.0,4.0,3.0,4.0,11.0,11.0,3.0,0.0,0.0,0.0,1.55,3.75,7.0,2223
8454,2022-10-19,Cadiz,Betis,0,0,D,0,0,D,13.0,12.0,3.0,3.0,4.0,9.0,15.0,7.0,1.0,2.0,0.0,1.0,4.0,3.3,2.0,2223
8455,2022-10-19,Valladolid,Celta,4,1,H,1,1,D,9.0,22.0,7.0,5.0,3.0,7.0,12.0,11.0,1.0,1.0,0.0,0.0,2.9,3.3,2.45,2223
8456,2022-10-19,Sociedad,Mallorca,1,0,H,1,0,H,14.0,12.0,7.0,3.0,10.0,7.0,18.0,9.0,1.0,2.0,0.0,0.0,1.55,4.0,6.5,2223
8457,2022-10-19,Elche,Real Madrid,0,3,A,0,1,A,10.0,10.0,3.0,7.0,8.0,2.0,14.0,10.0,1.0,1.0,0.0,0.0,8.5,5.75,1.3,2223
8458,2022-10-20,Almeria,Girona,3,2,H,3,0,H,13.0,14.0,7.0,5.0,4.0,5.0,14.0,14.0,1.0,3.0,0.0,0.0,2.6,3.25,2.8,2223
8459,2022-10-20,Osasuna,Espanol,1,0,H,0,0,D,17.0,5.0,5.0,3.0,9.0,2.0,17.0,15.0,1.0,2.0,0.0,0.0,2.05,3.6,3.5,2223
8460,2022-10-20,Barcelona,Villarreal,3,0,H,3,0,H,16.0,5.0,5.0,1.0,8.0,0.0,18.0,11.0,0.0,1.0,0.0,0.0,1.5,4.5,6.0,2223
8461,2022-10-22,Vallecano,Cadiz,5,1,H,2,0,H,28.0,3.0,11.0,0.0,10.0,1.0,13.0,12.0,1.0,4.0,1.0,2.0,1.72,3.5,5.25,2223
8462,2022-10-22,Valladolid,Sociedad,1,0,H,1,0,H,9.0,20.0,2.0,2.0,4.0,10.0,19.0,14.0,2.0,3.0,0.0,0.0,3.6,3.4,2.05,2223
8463,2022-10-22,Valencia,Mallorca,1,2,A,0,0,D,13.0,10.0,3.0,5.0,5.0,3.0,14.0,19.0,3.0,5.0,0.0,0.0,1.75,3.5,5.0,2223
8464,2022-10-22,Real Madrid,Sevilla,3,1,H,1,0,H,18.0,9.0,6.0,2.0,4.0,3.0,9.0,12.0,1.0,4.0,0.0,0.0,1.36,4.75,8.5,2223
8465,2022-10-23,Espanol,Elche,2,2,D,1,1,D,13.0,9.0,5.0,4.0,5.0,3.0,13.0,10.0,2.0,3.0,0.0,0.0,1.66,3.75,5.25,2223
8466,2022-10-23,Betis,Ath Madrid,1,2,A,0,0,D,17.0,9.0,4.0,3.0,7.0,4.0,10.0,17.0,2.0,3.0,0.0,0.0,3.2,3.3,2.3,2223
8467,2022-10-23,Girona,Osasuna,1,1,D,1,1,D,7.0,9.0,1.0,2.0,3.0,5.0,11.0,11.0,2.0,3.0,0.0,0.0,2.55,3.2,2.9,2223
8468,2022-10-23,Villarreal,Almeria,2,1,H,0,1,A,11.0,15.0,5.0,4.0,10.0,4.0,7.0,8.0,4.0,1.0,1.0,0.0,1.36,4.75,9.0,2223
8469,2022-10-23,Barcelona,Ath Bilbao,4,0,H,3,0,H,10.0,5.0,7.0,3.0,1.0,2.0,7.0,13.0,2.0,2.0,0.0,0.0,1.55,4.5,5.5,2223
8470,2022-10-24,Celta,Getafe,1,1,D,0,1,A,17.0,4.0,5.0,1.0,10.0,0.0,10.0,13.0,1.0,1.0,0.0,0.0,1.75,3.5,5.0,2223
8471,2022-10-28,Mallorca,Espanol,1,1,D,0,0,D,12.0,7.0,5.0,2.0,4.0,4.0,15.0,9.0,4.0,1.0,0.0,0.0,2.25,3.1,3.4,2223
8472,2022-10-29,Almeria,Celta,3,1,H,0,1,A,19.0,8.0,5.0,3.0,6.0,4.0,10.0,7.0,4.0,0.0,0.0,1.0,3.3,3.3,2.25,2223
8473,2022-10-29,Cadiz,Ath Madrid,3,2,H,1,0,H,10.0,15.0,7.0,7.0,5.0,3.0,15.0,12.0,2.0,4.0,0.0,0.0,7.0,3.6,1.6,2223
8474,2022-10-29,Sevilla,Vallecano,0,1,A,0,0,D,10.0,15.0,4.0,5.0,6.0,6.0,9.0,20.0,6.0,1.0,0.0,0.0,2.0,3.3,4.0,2223
8475,2022-10-29,Valencia,Barcelona,0,1,A,0,0,D,3.0,13.0,2.0,2.0,3.0,10.0,13.0,7.0,4.0,5.0,0.0,0.0,5.0,4.33,1.57,2223
8476,2022-10-30,Osasuna,Valladolid,2,0,H,2,0,H,20.0,7.0,10.0,2.0,1.0,8.0,14.0,16.0,1.0,3.0,0.0,0.0,1.9,3.4,4.33,2223
8477,2022-10-30,Real Madrid,Girona,1,1,D,0,0,D,19.0,8.0,6.0,2.0,7.0,1.0,16.0,8.0,3.0,3.0,1.0,0.0,1.2,6.5,13.0,2223
8478,2022-10-30,Ath Bilbao,Villarreal,1,0,H,0,0,D,19.0,6.0,7.0,3.0,6.0,2.0,12.0,10.0,2.0,1.0,0.0,0.0,2.2,3.3,3.4,2223
8479,2022-10-30,Sociedad,Betis,0,2,A,0,0,D,14.0,10.0,7.0,4.0,5.0,3.0,22.0,16.0,4.0,4.0,0.0,0.0,2.0,3.5,3.8,2223
8480,2022-10-31,Elche,Getafe,0,1,A,0,0,D,12.0,8.0,5.0,3.0,6.0,2.0,12.0,11.0,0.0,3.0,0.0,1.0,2.7,3.0,2.87,2223
8481,2022-11-04,Girona,Ath Bilbao,2,1,H,0,0,D,19.0,11.0,10.0,7.0,7.0,1.0,11.0,11.0,1.0,1.0,0.0,0.0,3.75,3.5,2.0,2223
8482,2022-11-05,Getafe,Cadiz,0,0,D,0,0,D,13.0,15.0,2.0,4.0,5.0,5.0,15.0,16.0,5.0,2.0,2.0,1.0,2.2,3.1,3.75,2223
8483,2022-11-05,Valladolid,Elche,2,1,H,1,0,H,16.0,4.0,11.0,2.0,8.0,4.0,9.0,10.0,2.0,0.0,0.0,0.0,1.83,3.6,4.33,2223
8484,2022-11-05,Celta,Osasuna,1,2,A,1,2,A,13.0,8.0,5.0,4.0,2.0,3.0,12.0,20.0,1.0,5.0,0.0,0.0,2.1,3.3,3.75,2223
8485,2022-11-05,Barcelona,Almeria,2,0,H,0,0,D,27.0,4.0,13.0,1.0,9.0,1.0,14.0,13.0,2.0,1.0,0.0,0.0,1.08,10.0,26.0,2223
8486,2022-11-06,Ath Madrid,Espanol,1,1,D,0,0,D,27.0,6.0,7.0,2.0,12.0,2.0,13.0,10.0,3.0,5.0,0.0,1.0,1.44,4.5,8.0,2223
8487,2022-11-06,Sociedad,Valencia,1,1,D,1,1,D,9.0,14.0,4.0,3.0,1.0,11.0,11.0,12.0,2.0,0.0,1.0,0.0,1.95,3.4,4.0,2223
8488,2022-11-06,Villarreal,Mallorca,0,2,A,0,1,A,9.0,7.0,2.0,5.0,5.0,2.0,17.0,16.0,4.0,6.0,0.0,0.0,1.57,4.0,5.75,2223
8489,2022-11-06,Betis,Sevilla,1,1,D,1,0,H,9.0,22.0,4.0,6.0,1.0,4.0,6.0,20.0,4.0,5.0,2.0,1.0,2.2,3.2,3.6,2223
8490,2022-11-07,Vallecano,Real Madrid,3,2,H,2,2,D,15.0,16.0,7.0,2.0,4.0,5.0,22.0,11.0,4.0,5.0,0.0,0.0,4.75,4.2,1.65,2223
8491,2022-11-08,Elche,Girona,1,2,A,1,1,D,11.0,21.0,2.0,3.0,2.0,5.0,16.0,9.0,3.0,2.0,0.0,0.0,3.25,3.3,2.2,2223
8492,2022-11-08,Ath Bilbao,Valladolid,3,0,H,1,0,H,19.0,8.0,6.0,0.0,10.0,2.0,20.0,6.0,3.0,1.0,0.0,0.0,1.4,4.5,7.5,2223
8493,2022-11-08,Osasuna,Barcelona,1,2,A,1,0,H,15.0,9.0,3.0,3.0,2.0,5.0,15.0,6.0,4.0,4.0,0.0,2.0,5.75,4.2,1.53,2223
8494,2022-11-09,Almeria,Getafe,1,0,H,1,0,H,8.0,11.0,3.0,3.0,7.0,6.0,17.0,8.0,8.0,4.0,1.0,0.0,2.15,3.3,3.5,2223
8495,2022-11-09,Sevilla,Sociedad,1,2,A,1,2,A,6.0,17.0,3.0,9.0,2.0,1.0,9.0,12.0,2.0,2.0,2.0,0.0,2.6,3.2,2.8,2223
8496,2022-11-09,Espanol,Villarreal,0,1,A,0,0,D,14.0,10.0,6.0,3.0,4.0,7.0,11.0,6.0,1.0,3.0,0.0,0.0,3.2,3.2,2.37,2223
8497,2022-11-09,Mallorca,Ath Madrid,1,0,H,1,0,H,9.0,17.0,3.0,5.0,2.0,5.0,14.0,17.0,5.0,3.0,0.0,0.0,3.8,3.1,2.1,2223
8498,2022-11-10,Vallecano,Celta,0,0,D,0,0,D,10.0,11.0,3.0,3.0,5.0,3.0,19.0,16.0,7.0,1.0,0.0,0.0,2.2,3.2,3.5,2223
8499,2022-11-10,Valencia,Betis,3,0,H,0,0,D,15.0,5.0,7.0,1.0,5.0,5.0,12.0,9.0,1.0,3.0,0.0,1.0,2.1,3.4,3.6,2223
8500,2022-11-10,Real Madrid,Cadiz,2,1,H,1,0,H,18.0,10.0,5.0,5.0,7.0,1.0,12.0,16.0,3.0,3.0,0.0,0.0,1.14,8.5,15.0,2223
8501,2022-12-29,Girona,Vallecano,2,2,D,1,1,D,16.0,12.0,7.0,4.0,2.0,4.0,14.0,14.0,3.0,2.0,0.0,0.0,2.3,3.2,3.3,2223
8502,2022-12-29,Betis,Ath Bilbao,0,0,D,0,0,D,9.0,10.0,5.0,0.0,2.0,6.0,8.0,17.0,1.0,4.0,1.0,0.0,2.88,3.3,2.5,2223
8503,2022-12-29,Ath Madrid,Elche,2,0,H,0,0,D,18.0,5.0,4.0,1.0,3.0,5.0,14.0,20.0,3.0,4.0,1.0,2.0,1.29,5.5,10.0,2223
8504,2022-12-30,Getafe,Mallorca,2,0,H,0,0,D,14.0,3.0,6.0,0.0,4.0,2.0,10.0,19.0,0.0,1.0,0.0,0.0,2.75,2.75,3.1,2223
8505,2022-12-30,Cadiz,Almeria,1,1,D,0,1,A,12.0,18.0,6.0,9.0,3.0,2.0,7.0,14.0,2.0,0.0,0.0,0.0,2.38,3.1,3.25,2223
8506,2022-12-30,Celta,Sevilla,1,1,D,1,0,H,17.0,7.0,5.0,5.0,5.0,6.0,11.0,13.0,2.0,4.0,0.0,1.0,2.2,3.3,3.4,2223
8507,2022-12-30,Valladolid,Real Madrid,0,2,A,0,0,D,14.0,19.0,4.0,8.0,5.0,9.0,7.0,9.0,2.0,0.0,1.0,0.0,6.5,4.75,1.45,2223
8508,2022-12-31,Barcelona,Espanol,1,1,D,1,0,H,21.0,4.0,6.0,1.0,10.0,2.0,11.0,15.0,6.0,7.0,1.0,1.0,1.25,6.5,10.0,2223
8509,2022-12-31,Sociedad,Osasuna,2,0,H,1,0,H,9.0,11.0,2.0,3.0,3.0,2.0,10.0,15.0,1.0,1.0,0.0,0.0,1.85,3.3,4.75,2223
8510,2022-12-31,Villarreal,Valencia,2,1,H,1,1,D,14.0,13.0,8.0,4.0,5.0,2.0,12.0,16.0,1.0,3.0,0.0,0.0,1.95,3.4,4.2,2223
8511,2023-01-06,Elche,Celta,0,1,A,0,1,A,13.0,14.0,5.0,7.0,8.0,4.0,15.0,15.0,3.0,1.0,1.0,0.0,4.0,3.25,1.95,2223
8512,2023-01-06,Valencia,Cadiz,0,1,A,0,1,A,11.0,6.0,2.0,2.0,13.0,2.0,14.0,21.0,5.0,6.0,0.0,0.0,1.57,4.0,5.75,2223
8513,2023-01-07,Villarreal,Real Madrid,2,1,H,0,0,D,17.0,13.0,5.0,3.0,6.0,5.0,13.0,6.0,4.0,1.0,0.0,0.0,3.25,3.8,2.05,2223
8514,2023-01-07,Mallorca,Valladolid,1,0,H,0,0,D,13.0,9.0,4.0,1.0,6.0,2.0,14.0,17.0,2.0,3.0,0.0,0.0,1.95,3.3,4.2,2223
8515,2023-01-07,Espanol,Girona,2,2,D,0,1,A,12.0,12.0,6.0,5.0,5.0,2.0,13.0,16.0,3.0,2.0,0.0,0.0,2.25,3.4,3.2,2223
8516,2023-01-08,Almeria,Sociedad,0,2,A,0,0,D,6.0,9.0,1.0,6.0,4.0,2.0,13.0,14.0,1.0,0.0,0.0,0.0,4.2,3.3,1.95,2223
8517,2023-01-08,Vallecano,Betis,1,2,A,1,2,A,15.0,14.0,3.0,3.0,5.0,7.0,10.0,16.0,3.0,2.0,0.0,0.0,2.3,3.3,3.2,2223
8518,2023-01-08,Sevilla,Getafe,2,1,H,1,0,H,11.0,11.0,5.0,2.0,4.0,4.0,13.0,16.0,3.0,3.0,0.0,0.0,1.75,3.4,5.25,2223
8519,2023-01-08,Ath Madrid,Barcelona,0,1,A,0,1,A,20.0,10.0,5.0,2.0,7.0,4.0,8.0,16.0,2.0,3.0,1.0,1.0,3.1,3.4,2.3,2223
8520,2023-01-09,Ath Bilbao,Osasuna,0,0,D,0,0,D,17.0,3.0,3.0,1.0,14.0,1.0,8.0,13.0,0.0,1.0,0.0,0.0,1.67,3.6,5.75,2223
8521,2023-01-13,Celta,Villarreal,1,1,D,0,1,A,21.0,3.0,8.0,1.0,14.0,3.0,11.0,8.0,0.0,2.0,0.0,0.0,2.88,3.3,2.5,2223
8522,2023-01-14,Valladolid,Vallecano,0,1,A,0,0,D,9.0,13.0,2.0,6.0,4.0,8.0,17.0,18.0,2.0,2.0,0.0,0.0,2.75,3.25,2.63,2223
8523,2023-01-14,Girona,Sevilla,2,1,H,0,1,A,19.0,10.0,7.0,2.0,5.0,2.0,11.0,7.0,3.0,1.0,0.0,0.0,2.38,3.4,3.0,2223
8524,2023-01-14,Osasuna,Mallorca,1,0,H,0,0,D,15.0,6.0,4.0,2.0,3.0,1.0,15.0,19.0,2.0,3.0,0.0,0.0,2.0,3.1,4.33,2223
8525,2023-01-14,Sociedad,Ath Bilbao,3,1,H,2,1,H,11.0,6.0,5.0,2.0,4.0,2.0,20.0,15.0,5.0,1.0,0.0,1.0,2.4,3.2,3.1,2223
8526,2023-01-15,Getafe,Espanol,1,2,A,1,1,D,10.0,10.0,2.0,4.0,5.0,1.0,20.0,13.0,2.0,3.0,0.0,0.0,2.5,3.0,3.1,2223
8527,2023-01-15,Almeria,Ath Madrid,1,1,D,1,1,D,14.0,12.0,3.0,6.0,3.0,4.0,14.0,12.0,4.0,4.0,0.0,1.0,5.0,3.75,1.7,2223
8528,2023-01-16,Cadiz,Elche,1,1,D,1,0,H,16.0,12.0,3.0,5.0,3.0,6.0,11.0,21.0,3.0,2.0,0.0,0.0,1.91,3.4,4.33,2223
8529,2023-01-20,Mallorca,Celta,1,0,H,0,0,D,8.0,10.0,3.0,3.0,4.0,6.0,15.0,11.0,2.0,3.0,0.0,0.0,2.8,2.75,3.0,2223
8530,2023-01-21,Vallecano,Sociedad,0,2,A,0,2,A,14.0,12.0,2.0,7.0,3.0,4.0,11.0,11.0,0.0,0.0,0.0,0.0,3.1,3.2,2.38,2223
8531,2023-01-21,Espanol,Betis,1,0,H,1,0,H,8.0,13.0,2.0,4.0,7.0,4.0,18.0,8.0,3.0,2.0,0.0,0.0,2.7,3.2,2.7,2223
8532,2023-01-21,Ath Madrid,Valladolid,3,0,H,3,0,H,18.0,7.0,8.0,1.0,4.0,1.0,12.0,7.0,1.0,1.0,0.0,0.0,1.4,4.75,8.5,2223
8533,2023-01-21,Sevilla,Cadiz,1,0,H,0,0,D,17.0,4.0,9.0,1.0,8.0,1.0,15.0,14.0,1.0,4.0,0.0,1.0,1.7,3.75,5.0,2223
8534,2023-01-22,Villarreal,Girona,1,0,H,0,0,D,19.0,8.0,9.0,1.0,3.0,2.0,21.0,15.0,5.0,5.0,0.0,1.0,1.73,3.8,4.5,2223
8535,2023-01-22,Elche,Osasuna,1,1,D,0,1,A,13.0,8.0,4.0,4.0,7.0,2.0,19.0,9.0,2.0,1.0,0.0,0.0,3.5,3.25,2.15,2223
8536,2023-01-22,Barcelona,Getafe,1,0,H,1,0,H,8.0,7.0,4.0,3.0,4.0,2.0,11.0,6.0,1.0,2.0,0.0,0.0,1.18,8.0,15.0,2223
8537,2023-01-22,Ath Bilbao,Real Madrid,0,2,A,0,1,A,18.0,10.0,3.0,4.0,12.0,2.0,17.0,10.0,3.0,2.0,0.0,0.0,2.9,3.4,2.38,2223
8538,2023-01-23,Valencia,Almeria,2,2,D,0,0,D,16.0,14.0,6.0,3.0,6.0,2.0,8.0,8.0,2.0,1.0,0.0,0.0,1.6,4.2,5.25,2223
8539,2023-01-27,Almeria,Espanol,3,1,H,1,0,H,19.0,6.0,7.0,3.0,2.0,2.0,16.0,6.0,3.0,3.0,0.0,0.0,2.38,3.1,3.2,2223
8540,2023-01-28,Cadiz,Mallorca,2,0,H,2,0,H,11.0,9.0,4.0,2.0,6.0,2.0,13.0,12.0,2.0,2.0,0.0,0.0,2.88,2.8,2.9,2223
8541,2023-01-28,Girona,Barcelona,0,1,A,0,0,D,8.0,8.0,2.0,3.0,4.0,2.0,10.0,15.0,2.0,3.0,1.0,0.0,5.0,4.33,1.57,2223
8542,2023-01-28,Sevilla,Elche,3,0,H,3,0,H,22.0,6.0,8.0,1.0,5.0,2.0,7.0,8.0,1.0,3.0,0.0,1.0,1.53,4.0,7.0,2223
8543,2023-01-28,Getafe,Betis,0,1,A,0,0,D,6.0,13.0,1.0,2.0,6.0,1.0,25.0,12.0,4.0,2.0,0.0,0.0,3.2,2.88,2.63,2223
8544,2023-01-29,Valladolid,Valencia,1,0,H,0,0,D,13.0,15.0,6.0,2.0,4.0,7.0,14.0,15.0,3.0,1.0,0.0,0.0,3.25,3.1,2.4,2223
8545,2023-01-29,Osasuna,Ath Madrid,0,1,A,0,0,D,14.0,13.0,4.0,5.0,5.0,4.0,13.0,7.0,1.0,0.0,0.0,0.0,3.6,3.1,2.2,2223
8546,2023-01-29,Celta,Ath Bilbao,1,0,H,0,0,D,9.0,5.0,3.0,0.0,2.0,5.0,17.0,19.0,3.0,2.0,0.0,0.0,2.88,3.0,2.7,2223
8547,2023-01-29,Real Madrid,Sociedad,0,0,D,0,0,D,20.0,8.0,7.0,3.0,10.0,3.0,8.0,19.0,1.0,4.0,0.0,0.0,1.67,3.8,5.0,2223
8548,2023-01-30,Villarreal,Vallecano,0,1,A,0,0,D,12.0,11.0,3.0,3.0,5.0,4.0,11.0,18.0,2.0,3.0,0.0,0.0,1.67,3.8,5.25,2223
8549,2023-02-01,Betis,Barcelona,1,2,A,0,0,D,5.0,13.0,1.0,3.0,1.0,6.0,17.0,9.0,3.0,0.0,1.0,0.0,5.0,3.8,1.67,2223
8550,2023-02-02,Real Madrid,Valencia,2,0,H,0,0,D,19.0,4.0,7.0,0.0,6.0,6.0,12.0,17.0,3.0,1.0,0.0,1.0,1.44,4.75,6.5,2223
8551,2023-02-03,Ath Bilbao,Cadiz,4,1,H,3,1,H,17.0,15.0,9.0,3.0,0.0,3.0,14.0,12.0,2.0,1.0,1.0,0.0,1.36,4.5,9.5,2223
8552,2023-02-04,Espanol,Osasuna,1,1,D,0,1,A,9.0,9.0,4.0,3.0,4.0,3.0,9.0,17.0,3.0,5.0,1.0,1.0,2.55,3.0,3.0,2223
8553,2023-02-04,Elche,Villarreal,3,1,H,2,1,H,18.0,14.0,7.0,2.0,6.0,10.0,19.0,8.0,4.0,2.0,0.0,0.0,5.0,3.8,1.67,2223
8554,2023-02-04,Ath Madrid,Getafe,1,1,D,0,0,D,12.0,9.0,4.0,1.0,8.0,0.0,11.0,18.0,3.0,5.0,0.0,0.0,1.4,4.33,9.0,2223
8555,2023-02-04,Betis,Celta,3,4,A,2,2,D,15.0,9.0,7.0,7.0,5.0,5.0,11.0,13.0,2.0,3.0,1.0,0.0,2.2,3.2,3.5,2223
8556,2023-02-05,Mallorca,Real Madrid,1,0,H,1,0,H,4.0,20.0,1.0,1.0,1.0,12.0,29.0,14.0,5.0,5.0,0.0,0.0,5.0,3.5,1.73,2223
8557,2023-02-05,Girona,Valencia,1,0,H,0,0,D,20.0,8.0,8.0,4.0,8.0,4.0,11.0,10.0,1.0,4.0,0.0,0.0,2.2,3.2,3.5,2223
8558,2023-02-05,Sociedad,Valladolid,0,1,A,0,0,D,15.0,7.0,4.0,2.0,0.0,4.0,17.0,14.0,4.0,5.0,0.0,0.0,1.44,4.33,7.5,2223
8559,2023-02-05,Barcelona,Sevilla,3,0,H,0,0,D,16.0,3.0,7.0,1.0,8.0,3.0,8.0,10.0,0.0,2.0,0.0,0.0,1.33,5.25,8.5,2223
8560,2023-02-06,Vallecano,Almeria,2,0,H,0,0,D,15.0,14.0,11.0,5.0,3.0,7.0,16.0,9.0,3.0,3.0,0.0,0.0,1.73,3.6,5.0,2223
8561,2023-02-10,Cadiz,Girona,2,0,H,2,0,H,12.0,7.0,3.0,1.0,5.0,6.0,17.0,11.0,4.0,4.0,0.0,0.0,3.0,3.2,2.45,2223
8562,2023-02-11,Almeria,Betis,2,3,A,1,2,A,16.0,12.0,9.0,7.0,8.0,2.0,12.0,10.0,2.0,3.0,0.0,0.0,2.8,3.4,2.5,2223
8563,2023-02-11,Sevilla,Mallorca,2,0,H,2,0,H,15.0,6.0,6.0,0.0,8.0,2.0,9.0,14.0,5.0,2.0,0.0,0.0,1.91,3.2,4.5,2223
8564,2023-02-11,Valencia,Ath Bilbao,1,2,A,1,1,D,18.0,11.0,8.0,3.0,7.0,1.0,11.0,17.0,2.0,2.0,0.0,0.0,3.0,3.2,2.45,2223
8565,2023-02-12,Getafe,Vallecano,1,1,D,0,1,A,13.0,19.0,4.0,4.0,5.0,6.0,21.0,19.0,4.0,4.0,1.0,0.0,2.8,2.9,2.88,2223
8566,2023-02-12,Celta,Ath Madrid,0,1,A,0,0,D,14.0,10.0,3.0,2.0,7.0,5.0,10.0,13.0,2.0,2.0,0.0,1.0,3.6,3.1,2.2,2223
8567,2023-02-12,Valladolid,Osasuna,0,0,D,0,0,D,18.0,15.0,5.0,4.0,10.0,4.0,13.0,16.0,1.0,3.0,0.0,0.0,2.75,3.1,2.7,2223
8568,2023-02-12,Villarreal,Barcelona,0,1,A,0,1,A,11.0,7.0,2.0,4.0,6.0,2.0,22.0,18.0,4.0,4.0,0.0,0.0,3.75,4.0,1.85,2223
8569,2023-02-13,Espanol,Sociedad,2,3,A,0,1,A,10.0,11.0,6.0,5.0,4.0,3.0,9.0,17.0,4.0,1.0,1.0,0.0,3.5,3.0,2.3,2223
8570,2023-02-15,Real Madrid,Elche,4,0,H,3,0,H,26.0,7.0,13.0,0.0,6.0,4.0,5.0,13.0,1.0,3.0,0.0,0.0,1.18,7.5,15.0,2223
8571,2023-02-17,Girona,Almeria,6,2,H,4,0,H,14.0,16.0,8.0,4.0,1.0,7.0,10.0,8.0,1.0,1.0,0.0,0.0,1.8,3.75,4.33,2223
8572,2023-02-18,Sociedad,Celta,1,1,D,1,0,H,9.0,18.0,3.0,4.0,3.0,7.0,14.0,12.0,3.0,5.0,0.0,1.0,1.8,3.3,5.25,2223
8573,2023-02-18,Betis,Valladolid,2,1,H,2,1,H,16.0,17.0,10.0,3.0,4.0,6.0,18.0,15.0,3.0,5.0,0.0,0.0,1.6,3.75,6.5,2223
8574,2023-02-18,Mallorca,Villarreal,4,2,H,2,1,H,13.0,8.0,5.0,4.0,4.0,4.0,19.0,8.0,5.0,0.0,0.0,1.0,3.2,3.0,2.45,2223
8575,2023-02-18,Osasuna,Real Madrid,0,2,A,0,0,D,11.0,11.0,4.0,6.0,5.0,5.0,17.0,7.0,3.0,2.0,0.0,0.0,4.33,3.6,1.8,2223
8576,2023-02-19,Elche,Espanol,0,1,A,0,0,D,19.0,11.0,5.0,4.0,10.0,5.0,11.0,12.0,2.0,3.0,1.0,0.0,2.9,3.1,2.63,2223
8577,2023-02-19,Vallecano,Sevilla,1,1,D,0,1,A,18.0,7.0,5.0,2.0,7.0,3.0,15.0,6.0,4.0,1.0,0.0,0.0,2.5,3.1,3.0,2223
8578,2023-02-19,Ath Madrid,Ath Bilbao,1,0,H,0,0,D,17.0,8.0,5.0,2.0,6.0,5.0,7.0,13.0,2.0,3.0,0.0,0.0,2.0,3.3,4.0,2223
8579,2023-02-19,Barcelona,Cadiz,2,0,H,2,0,H,16.0,14.0,5.0,4.0,5.0,6.0,15.0,18.0,2.0,3.0,0.0,0.0,1.18,7.0,13.0,2223
8580,2023-02-20,Getafe,Valencia,1,0,H,0,0,D,15.0,8.0,6.0,3.0,4.0,5.0,11.0,8.0,6.0,1.0,0.0,0.0,2.75,3.0,2.8,2223
8581,2023-02-24,Elche,Betis,2,3,A,2,0,H,4.0,21.0,2.0,9.0,3.0,3.0,16.0,9.0,4.0,1.0,2.0,0.0,3.5,3.3,2.1,2223
8582,2023-02-25,Espanol,Mallorca,2,1,H,1,1,D,9.0,15.0,3.0,4.0,0.0,4.0,15.0,18.0,2.0,2.0,0.0,0.0,2.5,2.9,3.2,2223
8583,2023-02-25,Cadiz,Vallecano,1,0,H,0,0,D,5.0,11.0,3.0,2.0,4.0,6.0,19.0,19.0,3.0,4.0,0.0,1.0,2.9,3.0,2.7,2223
8584,2023-02-25,Real Madrid,Ath Madrid,1,1,D,0,0,D,18.0,7.0,7.0,2.0,7.0,4.0,10.0,8.0,3.0,3.0,0.0,1.0,1.8,3.5,5.0,2223
8585,2023-02-25,Valencia,Sociedad,1,0,H,1,0,H,8.0,11.0,3.0,3.0,7.0,8.0,13.0,12.0,6.0,3.0,0.0,0.0,3.1,3.1,2.5,2223
8586,2023-02-26,Ath Bilbao,Girona,2,3,A,1,3,A,17.0,8.0,3.0,4.0,11.0,3.0,17.0,8.0,5.0,5.0,0.0,0.0,1.67,3.8,5.25,2223
8587,2023-02-26,Celta,Valladolid,3,0,H,2,0,H,18.0,6.0,4.0,3.0,5.0,4.0,6.0,5.0,1.0,3.0,0.0,1.0,1.7,3.75,5.25,2223
8588,2023-02-26,Almeria,Barcelona,1,0,H,1,0,H,7.0,14.0,4.0,1.0,4.0,7.0,13.0,11.0,3.0,3.0,0.0,0.0,7.0,4.75,1.44,2223
8589,2023-02-26,Sevilla,Osasuna,2,3,A,0,1,A,22.0,11.0,8.0,4.0,10.0,2.0,10.0,15.0,4.0,2.0,1.0,0.0,1.85,3.25,4.5,2223
8590,2023-02-27,Villarreal,Getafe,2,1,H,1,1,D,11.0,8.0,5.0,3.0,6.0,6.0,9.0,13.0,0.0,1.0,0.0,0.0,1.67,3.6,5.75,2223
8591,2023-03-03,Sociedad,Cadiz,0,0,D,0,0,D,15.0,6.0,3.0,2.0,4.0,0.0,18.0,18.0,0.0,1.0,0.0,0.0,1.5,3.9,7.5,2223
8592,2023-03-04,Getafe,Girona,3,2,H,3,0,H,10.0,9.0,6.0,7.0,3.0,3.0,24.0,11.0,5.0,4.0,0.0,0.0,2.75,3.0,2.8,2223
8593,2023-03-04,Almeria,Villarreal,0,2,A,0,0,D,6.0,16.0,0.0,6.0,2.0,10.0,11.0,10.0,2.0,4.0,0.0,0.0,3.5,3.6,2.05,2223
8594,2023-03-04,Mallorca,Elche,0,1,A,0,0,D,14.0,15.0,3.0,6.0,6.0,7.0,17.0,14.0,3.0,3.0,0.0,0.0,1.7,3.4,5.75,2223
8595,2023-03-04,Ath Madrid,Sevilla,6,1,H,2,1,H,18.0,8.0,8.0,1.0,7.0,3.0,12.0,11.0,1.0,4.0,0.0,1.0,1.67,3.6,5.25,2223
8596,2023-03-05,Valladolid,Espanol,2,1,H,1,0,H,15.0,12.0,5.0,2.0,9.0,6.0,4.0,11.0,3.0,2.0,0.0,0.0,2.5,3.2,2.88,2223
